FID,assem_dist,asset_id,at_between,boro_cd,boro_code,boro_name,cong_dist,coun_dist,latitude,location,longitude,nodeid,physical_i,segment_id,shelter_id,st_sen_dis,street
1973,70.000000000000000,1974.000000000000000,5 Av,110.000000000000000,1.000000000000000,Manhattan,13.000000000000000,9.000000000000000,40.800690000000003,W 116 St,-73.946793000000000,0.000000000000000,91085.000000000000000,0127657,MN01714,30.000000000000000,WEST 116 STREET
1974,68.000000000000000,1975.000000000000000,5 Av,111.000000000000000,1.000000000000000,Manhattan,13.000000000000000,9.000000000000000,40.806162000000000,E 125 St,-73.941919999999996,0.000000000000000,26784.000000000000000,0069084,MN01715,30.000000000000000,EAST 125 STREET
1975,68.000000000000000,1976.000000000000000,Madison Av,111.000000000000000,1.000000000000000,Manhattan,13.000000000000000,8.000000000000000,40.799759999999999,E 116 St,-73.944579000000004,0.000000000000000,26889.000000000000000,0166520,MN01716,30.000000000000000,EAST 116 STREET
1976,68.000000000000000,1977.000000000000000,3 Av,111.000000000000000,1.000000000000000,Manhattan,13.000000000000000,8.000000000000000,40.798226000000000,E 116 St,-73.940402000000006,0.000000000000000,26885.000000000000000,0069044,MN01717,29.000000000000000,EAST 116 STREET
1977,71.000000000000000,1978.000000000000000,W 152 St,109.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.830692999999997,Broadway,-73.947585000000004,0.000000000000000,2901.000000000000000,0159045,MN01719,31.000000000000000,BROADWAY
1978,76.000000000000000,1979.000000000000000,E 77 ST,108.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.773121000000003,3 AV,-73.957975000000005,0.000000000000000,3673.000000000000000,0037535,MN0172,28.000000000000000,3 AVENUE
1979,72.000000000000000,1980.000000000000000,W 190 St,112.000000000000000,1.000000000000000,Manhattan,13.000000000000000,10.000000000000000,40.856262000000001,Broadway,-73.933027999999993,0.000000000000000,3037.000000000000000,0072432,MN01721,31.000000000000000,BROADWAY
1980,71.000000000000000,1981.000000000000000,Amsterdam Av,109.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.825223000000001,W 145 St,-73.947343000000004,0.000000000000000,67050.000000000000000,0038907,MN01722,30.000000000000000,WEST 145 STREET
1981,71.000000000000000,1982.000000000000000,Broadway,109.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.826053999999999,W 145 St,-73.949861999999996,0.000000000000000,67049.000000000000000,0166516,MN01723,31.000000000000000,WEST 145 STREET
1982,71.000000000000000,1983.000000000000000,W 148 St,110.000000000000000,1.000000000000000,Manhattan,13.000000000000000,9.000000000000000,40.824796999999997,Frederick Douglass Blvd,-73.940343999999996,42474.000000000000000,83062.000000000000000,0173153,MN01724,30.000000000000000,WEST 148 STREET
1983,71.000000000000000,1984.000000000000000,Macombs Pl,110.000000000000000,1.000000000000000,Manhattan,13.000000000000000,9.000000000000000,40.826152000000000,Frederick Douglass Blvd,-73.939363999999998,0.000000000000000,19275.000000000000000,0070629,MN01725,30.000000000000000,FREDERICK DOUGLASS BOULEVARD
1984,72.000000000000000,1985.000000000000000,W 173 St,112.000000000000000,1.000000000000000,Manhattan,13.000000000000000,10.000000000000000,40.843266000000000,Amsterdam av,-73.934291999999999,0.000000000000000,3892.000000000000000,0071080,MN01726,31.000000000000000,AMSTERDAM AVENUE
1985,72.000000000000000,1986.000000000000000,W 176 St,112.000000000000000,1.000000000000000,Manhattan,13.000000000000000,10.000000000000000,40.845269000000002,Amsterdam Av,-73.932826000000006,0.000000000000000,3895.000000000000000,9000012,MN01727,31.000000000000000,AMSTERDAM AVENUE
1986,73.000000000000000,1987.000000000000000,3 AV,108.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.773963999999999,E 79 ST,-73.956770000000006,0.000000000000000,21786.000000000000000,0037629,MN0174,28.000000000000000,EAST 79 STREET
1987,74.000000000000000,1988.000000000000000,@ AVE A,106.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.730392000000002,E 14TH ST,-73.980069999999998,0.000000000000000,77340.000000000000000,9009244,MN01743,27.000000000000000,EAST 14 STREET
1988,73.000000000000000,1989.000000000000000,3 AV,108.000000000000000,1.000000000000000,Manhattan,12.000000000000000,5.000000000000000,40.774531000000003,E 79 ST,-73.957616999999999,0.000000000000000,21784.000000000000000,0037546,MN0175,28.000000000000000,EAST 79 STREET
1989,76.000000000000000,1990.000000000000000,E 82 ST,108.000000000000000,1.000000000000000,Manhattan,12.000000000000000,5.000000000000000,40.776423000000001,3 AV,-73.955568000000000,0.000000000000000,3678.000000000000000,0037646,MN0176,28.000000000000000,3 AVENUE
1990,73.000000000000000,1991.000000000000000,E 91 ST,108.000000000000000,1.000000000000000,Manhattan,12.000000000000000,5.000000000000000,40.782203000000003,3 AV,-73.951348999999993,0.000000000000000,3687.000000000000000,0037779,MN0179,28.000000000000000,3 AVENUE
1991,73.000000000000000,1992.000000000000000,LEXINGTON AV,108.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.770634999999999,E 72 ST,-73.962451999999999,0.000000000000000,23271.000000000000000,0165996,MN0182,28.000000000000000,EAST 72 STREET
1992,73.000000000000000,1993.000000000000000,LEXINGTON AV,108.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.770412999999998,E 72 ST,-73.962439000000003,0.000000000000000,23271.000000000000000,0165996,MN0183,28.000000000000000,EAST 72 STREET
1993,73.000000000000000,1994.000000000000000,LEXINGTON AV,106.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.760696000000003,E 57 ST,-73.968847999999994,0.000000000000000,82178.000000000000000,0165470,MN0184,28.000000000000000,EAST 57 STREET
1994,73.000000000000000,1995.000000000000000,LEXINGTON & 3 AV,106.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.751162000000001,E 42 ST,-73.975650999999999,0.000000000000000,73423.000000000000000,0035799,MN0185,27.000000000000000,EAST 42 STREET
1995,73.000000000000000,1996.000000000000000,LEXINGTON AV,106.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.751449000000001,E 42 ST,-73.975807000000003,0.000000000000000,73423.000000000000000,0035799,MN0186,27.000000000000000,EAST 42 STREET
1996,74.000000000000000,1997.000000000000000,LEXINGTON AV,105.000000000000000,1.000000000000000,Manhattan,12.000000000000000,2.000000000000000,40.739708000000000,E 23 ST,-73.984959000000003,0.000000000000000,4327.000000000000000,0164455,MN0188,28.000000000000000,EAST 23 STREET
1997,74.000000000000000,1998.000000000000000,BETWEEN LEXINGTON AV & 3RD AV,106.000000000000000,1.000000000000000,Manhattan,12.000000000000000,2.000000000000000,40.739220000000003,23 ST BETWEEN LEXINGTON AV & 3RD AV,-73.984330000000000,0.000000000000000,4326.000000000000000,0033167,MN0189,28.000000000000000,EAST 23 STREET
1998,75.000000000000000,1999.000000000000000,MADISON AV,105.000000000000000,1.000000000000000,Manhattan,12.000000000000000,2.000000000000000,40.740842999999998,E 23 ST,-73.987655000000004,0.000000000000000,4337.000000000000000,0164405,MN0192,28.000000000000000,EAST 23 STREET
1999,73.000000000000000,2000.000000000000000,E 39 ST,106.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.747613000000001,2 AV,-73.973989000000003,0.000000000000000,2116.000000000000000,0035916,MN0194,27.000000000000000,2 AVENUE
2000,73.000000000000000,2001.000000000000000,E 39 ST,106.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.751106000000000,MADISON AV,-73.980402999999995,0.000000000000000,3571.000000000000000,0034164,MN0195,28.000000000000000,MADISON AVENUE
2001,73.000000000000000,2002.000000000000000,MADISON AV,108.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.771796000000002,E 72 ST,-73.965225000000004,23436.000000000000000,23269.000000000000000,0165985,MN0198,28.000000000000000,EAST 72 STREET
2002,74.000000000000000,2003.000000000000000,AV C,106.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.728692000000002,E 14 ST,-73.976031000000006,78910.000000000000000,77342.000000000000000,0284306,MN0201,27.000000000000000,EAST 14 STREET
2003,75.000000000000000,2004.000000000000000,PARK AV,106.000000000000000,1.000000000000000,Manhattan,12.000000000000000,2.000000000000000,40.747359000000003,E 34 ST,-73.981815999999995,0.000000000000000,4120.000000000000000,0164780,MN0203,28.000000000000000,EAST 34 STREET
2004,75.000000000000000,2005.000000000000000,PARK AV SOUTH,105.000000000000000,1.000000000000000,Manhattan,12.000000000000000,2.000000000000000,40.740462999999998,E 23 ST,-73.986767000000000,0.000000000000000,4337.000000000000000,0164405,MN0204,28.000000000000000,EAST 23 STREET
2005,74.000000000000000,2006.000000000000000,PARK AV SOUTH,105.000000000000000,1.000000000000000,Manhattan,12.000000000000000,2.000000000000000,40.739915000000003,E 23 ST,-73.985992999999993,0.000000000000000,4327.000000000000000,0164455,MN0205,28.000000000000000,EAST 23 STREET
2006,75.000000000000000,2007.000000000000000,W 29 ST,105.000000000000000,1.000000000000000,Manhattan,12.000000000000000,3.000000000000000,40.746493000000001,6 AV,-73.990025000000003,21380.000000000000000,1004.000000000000000,0033806,MN0215,28.000000000000000,AVENUE OF THE AMERICAS
2007,75.000000000000000,2008.000000000000000,W 34 ST,105.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.750146999999998,6 AV,-73.987365999999994,0.000000000000000,1011.000000000000000,0033919,MN0217,27.000000000000000,AVENUE OF THE AMERICAS
2008,75.000000000000000,2009.000000000000000,W 44 ST,105.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.755954000000003,6 AV,-73.983142000000001,21462.000000000000000,1020.000000000000000,0034064,MN0220,27.000000000000000,AVENUE OF THE AMERICAS
2009,75.000000000000000,2010.000000000000000,W 45 ST,105.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.756937000000001,6 AV,-73.982410000000002,0.000000000000000,1022.000000000000000,0034188,MN0221,27.000000000000000,AVENUE OF THE AMERICAS
2010,75.000000000000000,2011.000000000000000,W 53 ST,105.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.761966000000001,6 AV,-73.978762000000003,0.000000000000000,1030.000000000000000,0035851,MN0222,28.000000000000000,AVENUE OF THE AMERICAS
2011,75.000000000000000,2012.000000000000000,W 56 ST,105.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.763798999999999,6 AV,-73.977425999999994,0.000000000000000,1033.000000000000000,0035864,MN0224,28.000000000000000,AVENUE OF THE AMERICAS
2012,75.000000000000000,2013.000000000000000,BETWEEN W 58 ST & W 57 ST,105.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.766030000000001,7TH AV BETWEEN W 58 ST & W 57 ST,-73.979810000000001,0.000000000000000,1375.000000000000000,0034246,MN0225,28.000000000000000,7 AVENUE
2013,67.000000000000000,2014.000000000000000,W 54 ST,105.000000000000000,1.000000000000000,Manhattan,12.000000000000000,4.000000000000000,40.763779000000000,7 AV,-73.981459999999998,21539.000000000000000,1372.000000000000000,0034227,MN0226,27.000000000000000,7 AVENUE
2014,75.000000000000000,2015.000000000000000,W 39 ST,105.000000000000000,1.000000000000000,Manhattan,10.000000000000000,3.000000000000000,40.753971000000000,7 AV,-73.988630000000001,0.000000000000000,1356.000000000000000,0033931,MN0228,31.000000000000000,7 AVENUE
2015,75.000000000000000,2016.000000000000000,W 31 ST,105.000000000000000,1.000000000000000,Manhattan,12.000000000000000,3.000000000000000,40.748913999999999,7 AV,-73.992285999999993,0.000000000000000,1348.000000000000000,0033804,MN0229,27.000000000000000,7 AVENUE
2016,75.000000000000000,2017.000000000000000,8 AV,105.000000000000000,1.000000000000000,Manhattan,10.000000000000000,3.000000000000000,40.751942999999997,W 34 ST,-73.993117999999996,0.000000000000000,155903.000000000000000,9017022,MN0230,31.000000000000000,WEST 34 STREET
2017,75.000000000000000,2018.000000000000000,8 AV,104.000000000000000,1.000000000000000,Manhattan,10.000000000000000,3.000000000000000,40.757497000000001,W 42 ST,-73.990145999999996,0.000000000000000,1731.000000000000000,0033952,MN0231,27.000000000000000,WEST 42 STREET
2018,67.000000000000000,2019.000000000000000,W 77 ST,107.000000000000000,1.000000000000000,Manhattan,10.000000000000000,6.000000000000000,40.782069000000000,AMSTERDAM AV,-73.978952000000007,0.000000000000000,3923.000000000000000,0034536,MN0233,29.000000000000000,AMSTERDAM AVENUE
2019,67.000000000000000,2020.000000000000000,CENTRAL PARK WEST,107.000000000000000,1.000000000000000,Manhattan,10.000000000000000,6.000000000000000,40.782052000000000,W 81 ST,-73.972019000000003,0.000000000000000,72642.000000000000000,0037302,MN0234,29.000000000000000,WEST 81 STREET
2020,69.000000000000000,2021.000000000000000,CENTRAL PARK WEST,107.000000000000000,1.000000000000000,Manhattan,10.000000000000000,6.000000000000000,40.785303999999996,W 86 ST,-73.969632000000004,0.000000000000000,172149.000000000000000,0294259,MN0235,29.000000000000000,WEST 86 STREET
2021,69.000000000000000,2022.000000000000000,CENTRAL PARK WEST,107.000000000000000,1.000000000000000,Manhattan,10.000000000000000,6.000000000000000,40.785604999999997,W 86 ST,-73.969776999999993,0.000000000000000,172149.000000000000000,0294259,MN0236,29.000000000000000,WEST 86 STREET
2022,69.000000000000000,2023.000000000000000,CENTRAL PARK WEST,107.000000000000000,1.000000000000000,Manhattan,10.000000000000000,6.000000000000000,40.791663000000000,W 96 ST,-73.965001000000001,0.000000000000000,116954.000000000000000,0218732,MN0237,30.000000000000000,WEST 96 STREET
2023,69.000000000000000,2024.000000000000000,W 102 ST,107.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.796759999999999,COLUMBUS AV,-73.964827999999997,9001707.000000000000000,117306.000000000000000,0219299,MN0239,30.000000000000000,PEDESTRIAN PATH
2024,69.000000000000000,2025.000000000000000,COLUMBUS AV,107.000000000000000,1.000000000000000,Manhattan,10.000000000000000,6.000000000000000,40.786487999999999,W 86 ST,-73.972443999999996,0.000000000000000,176465.000000000000000,0302031,MN0240,29.000000000000000,WEST 86 STREET
2025,67.000000000000000,2026.000000000000000,W 78 ST,107.000000000000000,1.000000000000000,Manhattan,10.000000000000000,6.000000000000000,40.781084000000000,COLUMBUS AV,-73.976270000000000,0.000000000000000,2276.000000000000000,0037095,MN0242,29.000000000000000,COLUMBUS AVENUE
2026,67.000000000000000,2027.000000000000000,W 69 ST,107.000000000000000,1.000000000000000,Manhattan,10.000000000000000,6.000000000000000,40.775364000000003,COLUMBUS AV,-73.980433000000005,0.000000000000000,2285.000000000000000,0034484,MN0244,27.000000000000000,COLUMBUS AVENUE
2027,67.000000000000000,2028.000000000000000,W 61 ST,107.000000000000000,1.000000000000000,Manhattan,10.000000000000000,3.000000000000000,40.770077999999998,COLUMBUS AV,-73.984312000000003,0.000000000000000,2293.000000000000000,0034122,MN0247,27.000000000000000,COLUMBUS AVENUE
2028,67.000000000000000,2029.000000000000000,BETWEEN W 57 ST & W 56 ST,104.000000000000000,1.000000000000000,Manhattan,10.000000000000000,3.000000000000000,40.767730000000000,9TH AV BETWEEN W 57 ST & W 56 ST,-73.985990000000001,0.000000000000000,1430.000000000000000,0034109,MN0249,27.000000000000000,9 AVENUE
2029,67.000000000000000,2030.000000000000000,W 55 ST,104.000000000000000,1.000000000000000,Manhattan,10.000000000000000,3.000000000000000,40.766474000000002,9 AV,-73.986942999999997,0.000000000000000,1428.000000000000000,0033986,MN0250,27.000000000000000,9 AVENUE
2030,75.000000000000000,2031.000000000000000,W 50 ST,104.000000000000000,1.000000000000000,Manhattan,10.000000000000000,3.000000000000000,40.763333000000003,9 AV,-73.989231000000004,0.000000000000000,1423.000000000000000,0033974,MN0251,27.000000000000000,9 AVENUE
2031,75.000000000000000,2032.000000000000000,9 AV,104.000000000000000,1.000000000000000,Manhattan,10.000000000000000,3.000000000000000,40.753138000000000,W 34 ST,-73.995951000000005,0.000000000000000,79822.000000000000000,0033814,MN0253,27.000000000000000,WEST 34 STREET
2032,75.000000000000000,2033.000000000000000,9 AV,104.000000000000000,1.000000000000000,Manhattan,10.000000000000000,3.000000000000000,40.746155999999999,W 23 ST,-74.000760999999997,0.000000000000000,1166.000000000000000,0033540,MN0254,27.000000000000000,WEST 23 STREET
2033,75.000000000000000,2034.000000000000000,W 25 ST,104.000000000000000,1.000000000000000,Manhattan,10.000000000000000,3.000000000000000,40.749158999999999,10 AV,-74.002927999999997,9000442.000000000000000,1301.000000000000000,9002530,MN0255,27.000000000000000,10 AVENUE
2034,75.000000000000000,2035.000000000000000,10 AV,104.000000000000000,1.000000000000000,Manhattan,10.000000000000000,3.000000000000000,40.754361000000003,W 34 ST,-73.998875999999996,0.000000000000000,79816.000000000000000,0164601,MN0256,27.000000000000000,WEST 34 STREET
2035,67.000000000000000,2036.000000000000000,12 AV,104.000000000000000,1.000000000000000,Manhattan,10.000000000000000,3.000000000000000,40.761600999999999,W 42 ST,-74.000460000000004,0.000000000000000,178036.000000000000000,0305540,MN0257,31.000000000000000,WEST 42 STREET
2036,75.000000000000000,2037.000000000000000,W 47 ST,104.000000000000000,1.000000000000000,Manhattan,10.000000000000000,3.000000000000000,40.762987000000003,10 AV,-73.992883000000006,0.000000000000000,1284.000000000000000,0033854,MN0259,27.000000000000000,10 AVENUE
2037,75.000000000000000,2038.000000000000000,W 49 ST,104.000000000000000,1.000000000000000,Manhattan,10.000000000000000,3.000000000000000,40.764239000000003,10 AV,-73.991969999999995,0.000000000000000,1286.000000000000000,0033858,MN0260,27.000000000000000,10 AVENUE
2038,67.000000000000000,2039.000000000000000,11 AV,104.000000000000000,1.000000000000000,Manhattan,10.000000000000000,6.000000000000000,40.770052999999997,W 57 ST,-73.991061999999999,0.000000000000000,79961.000000000000000,0106112,MN0261,27.000000000000000,WEST 57 STREET
2039,67.000000000000000,2040.000000000000000,W 72 ST,107.000000000000000,1.000000000000000,Manhattan,10.000000000000000,6.000000000000000,40.778863000000001,AMSTERDAM AV,-73.981305000000006,0.000000000000000,3928.000000000000000,0034500,MN0263,29.000000000000000,AMSTERDAM AVENUE
2040,67.000000000000000,2041.000000000000000,AMSTERDAM AV,107.000000000000000,1.000000000000000,Manhattan,10.000000000000000,6.000000000000000,40.783141000000001,W 79 ST,-73.978032999999996,0.000000000000000,4106.000000000000000,0037203,MN0264,29.000000000000000,WEST 79 STREET
2041,67.000000000000000,2042.000000000000000,W 79 ST,107.000000000000000,1.000000000000000,Manhattan,10.000000000000000,6.000000000000000,40.783386000000000,AMSTERDAM AV,-73.978013000000004,0.000000000000000,3921.000000000000000,0037101,MN0264A,29.000000000000000,AMSTERDAM AVENUE
2042,67.000000000000000,2043.000000000000000,AMSTERDAM AV,107.000000000000000,1.000000000000000,Manhattan,10.000000000000000,6.000000000000000,40.787700000000001,W 86 ST,-73.975300000000004,0.000000000000000,3610.000000000000000,0165927,MN0267,31.000000000000000,WEST 86 STREET
2043,69.000000000000000,2044.000000000000000,W 96 ST,107.000000000000000,1.000000000000000,Manhattan,10.000000000000000,7.000000000000000,40.794255999999997,AMSTERDAM AV,-73.970068999999995,0.000000000000000,3816.000000000000000,0037342,MN0268,30.000000000000000,AMSTERDAM AVENUE
2044,69.000000000000000,2045.000000000000000,AMSTERDAM AV,107.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.802743000000000,W 110 ST,-73.963560000000001,0.000000000000000,23240.000000000000000,0038332,MN0269,30.000000000000000,CATHEDRAL PARKWAY
2045,69.000000000000000,2046.000000000000000,W 116 ST,109.000000000000000,1.000000000000000,Manhattan,10.000000000000000,7.000000000000000,40.806975999999999,AMSTERDAM AV,-73.960795000000005,0.000000000000000,3836.000000000000000,9017007,MN0270,30.000000000000000,AMSTERDAM AVENUE
2046,69.000000000000000,2047.000000000000000,W 116 ST,109.000000000000000,1.000000000000000,Manhattan,10.000000000000000,7.000000000000000,40.806590000000000,AMSTERDAM AV,-73.961377999999996,0.000000000000000,3835.000000000000000,0038248,MN0271,30.000000000000000,AMSTERDAM AVENUE
2047,69.000000000000000,2048.000000000000000,W 118 ST,109.000000000000000,1.000000000000000,Manhattan,10.000000000000000,7.000000000000000,40.807879000000000,AMSTERDAM AV,-73.960431000000000,0.000000000000000,3836.000000000000000,9017008,MN0272,30.000000000000000,AMSTERDAM AVENUE
2048,70.000000000000000,2049.000000000000000,W 118 ST,109.000000000000000,1.000000000000000,Manhattan,10.000000000000000,7.000000000000000,40.808357000000001,AMSTERDAM AV,-73.959788000000003,0.000000000000000,3837.000000000000000,0038361,MN0273,30.000000000000000,AMSTERDAM AVENUE
2049,69.000000000000000,2050.000000000000000,W 120 ST,109.000000000000000,1.000000000000000,Manhattan,10.000000000000000,7.000000000000000,40.809117000000001,AMSTERDAM AV,-73.959528000000006,0.000000000000000,3838.000000000000000,0038362,MN0274,30.000000000000000,AMSTERDAM AVENUE
2050,70.000000000000000,2051.000000000000000,W 120 ST,109.000000000000000,1.000000000000000,Manhattan,10.000000000000000,7.000000000000000,40.809547999999999,AMSTERDAM AV,-73.958921000000004,0.000000000000000,3839.000000000000000,0038371,MN0275,30.000000000000000,AMSTERDAM AVENUE
2051,70.000000000000000,2052.000000000000000,AMSTERDAM AV,109.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.813839999999999,W 125 ST,-73.956494000000006,0.000000000000000,19407.000000000000000,9009586,MN0276,31.000000000000000,WEST 125 STREET
2052,69.000000000000000,2053.000000000000000,AMSTERDAM AV,109.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.812840000000001,W 125 ST,-73.956000000000003,0.000000000000000,123542.000000000000000,0229770,MN0277,30.000000000000000,WEST 125 STREET
2053,70.000000000000000,2054.000000000000000,W 138 ST,109.000000000000000,1.000000000000000,Manhattan,13.000000000000000,9.000000000000000,40.821005000000000,AMSTERDAM AV,-73.950550000000007,0.000000000000000,3854.000000000000000,0038688,MN0279,31.000000000000000,AMSTERDAM AVENUE
2054,71.000000000000000,2055.000000000000000,W 143 ST,109.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.823749999999997,AMSTERDAM AV,-73.948842999999997,0.000000000000000,3858.000000000000000,0038791,MN0280,30.000000000000000,AMSTERDAM AVENUE
2055,71.000000000000000,2056.000000000000000,W 145 ST,109.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.825021000000000,AMSTERDAM AV,-73.947912000000002,0.000000000000000,3860.000000000000000,0038796,MN0281,31.000000000000000,AMSTERDAM AVENUE
2056,71.000000000000000,2057.000000000000000,W 145 ST,109.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.825502000000000,AMSTERDAM AV,-73.947261999999995,0.000000000000000,3861.000000000000000,0038801,MN0282,30.000000000000000,AMSTERDAM AVENUE
2057,71.000000000000000,2058.000000000000000,AMSTERDAM AV,109.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.825245000000002,W 145 ST,-73.947880999999995,0.000000000000000,67049.000000000000000,0166516,MN0283,31.000000000000000,WEST 145 STREET
2058,71.000000000000000,2059.000000000000000,W 156 ST,112.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.832005000000002,AMSTERDAM AV,-73.942836000000000,0.000000000000000,3871.000000000000000,0070651,MN0284,31.000000000000000,AMSTERDAM AVENUE
2059,71.000000000000000,2060.000000000000000,W 161 ST,112.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.835521999999997,AMSTERDAM AV,-73.940240000000003,43341.000000000000000,3877.000000000000000,0070677,MN0285,31.000000000000000,AMSTERDAM AVENUE
2060,72.000000000000000,2061.000000000000000,W 181 ST,112.000000000000000,1.000000000000000,Manhattan,13.000000000000000,10.000000000000000,40.848314000000002,AMSTERDAM AV,-73.930897999999999,43732.000000000000000,3908.000000000000000,0071353,MN0287,31.000000000000000,AMSTERDAM AVENUE
2061,71.000000000000000,2062.000000000000000,W 190 ST,112.000000000000000,1.000000000000000,Manhattan,13.000000000000000,10.000000000000000,40.856903000000003,FT WASHINGTON AV,-73.935884000000001,0.000000000000000,28183.000000000000000,0119267,MN0288,31.000000000000000,FT WASHINGTON AVENUE
2062,71.000000000000000,2063.000000000000000,W 181 ST,112.000000000000000,1.000000000000000,Manhattan,13.000000000000000,10.000000000000000,40.851154999999999,FT WASHINGTON AV,-73.938083000000006,0.000000000000000,28180.000000000000000,0070988,MN0289,31.000000000000000,FT WASHINGTON AVENUE
2063,71.000000000000000,2064.000000000000000,W 181 ST,112.000000000000000,1.000000000000000,Manhattan,13.000000000000000,10.000000000000000,40.850636000000002,FT WASHINGTON AV,-73.938500000000005,0.000000000000000,28179.000000000000000,0070965,MN0290,31.000000000000000,FT WASHINGTON AVENUE
2064,71.000000000000000,2065.000000000000000,W 174 ST,112.000000000000000,1.000000000000000,Manhattan,13.000000000000000,10.000000000000000,40.845883000000001,FT WASHINGTON AV,-73.940430000000006,0.000000000000000,28153.000000000000000,0070736,MN0291,31.000000000000000,FT WASHINGTON AVENUE
2065,71.000000000000000,2066.000000000000000,W 165 ST,112.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.839950000000002,FT WASHINGTON AV,-73.943251000000004,0.000000000000000,28160.000000000000000,0039070,MN0293,31.000000000000000,FT WASHINGTON AVENUE
2066,72.000000000000000,2067.000000000000000,W 181 ST,112.000000000000000,1.000000000000000,Manhattan,13.000000000000000,10.000000000000000,40.849148000000000,ST NICHOLAS AV,-73.934014000000005,0.000000000000000,19654.000000000000000,0071123,MN0294,31.000000000000000,ST NICHOLAS AVENUE
2067,71.000000000000000,2068.000000000000000,W 150 ST,109.000000000000000,1.000000000000000,Manhattan,13.000000000000000,9.000000000000000,40.827503999999998,ST NICHOLAS AV,-73.942848999999995,43306.000000000000000,82672.000000000000000,0070613,MN0295,30.000000000000000,WEST 150 STREET
2068,70.000000000000000,2069.000000000000000,W 135 ST,109.000000000000000,1.000000000000000,Manhattan,13.000000000000000,9.000000000000000,40.817334000000002,ST NICHOLAS AV,-73.948043999999996,9032105.000000000000000,177001.000000000000000,0241179,MN0297,30.000000000000000,PEDESTRIAN AND BIKE PATH LINK
2069,70.000000000000000,2070.000000000000000,ST NICHOLAS AV,110.000000000000000,1.000000000000000,Manhattan,13.000000000000000,9.000000000000000,40.810440000000000,W 125 ST,-73.952067000000000,0.000000000000000,19402.000000000000000,0038636,MN0299,30.000000000000000,WEST 125 STREET
2070,70.000000000000000,2071.000000000000000,MORNINGSIDE AV,109.000000000000000,1.000000000000000,Manhattan,13.000000000000000,7.000000000000000,40.811363000000000,W 125 ST,-73.954278000000002,0.000000000000000,19404.000000000000000,0038507,MN0301,30.000000000000000,WEST 125 STREET
2071,70.000000000000000,2072.000000000000000,W 135 ST,110.000000000000000,1.000000000000000,Manhattan,13.000000000000000,9.000000000000000,40.812432000000001,5 AV,-73.938035999999997,0.000000000000000,26903.000000000000000,9001629,MN0305,30.000000000000000,5 AVENUE
2072,70.000000000000000,2073.000000000000000,5 AV,110.000000000000000,1.000000000000000,Manhattan,13.000000000000000,9.000000000000000,40.806618000000000,W 125 ST,-73.942476999999997,0.000000000000000,19419.000000000000000,9017011,MN0306,30.000000000000000,WEST 125 STREET
2073,70.000000000000000,2074.000000000000000,MALCOLM X BLVD,110.000000000000000,1.000000000000000,Manhattan,13.000000000000000,9.000000000000000,40.808031999999997,W 125 ST,-73.945815999999994,0.000000000000000,19400.000000000000000,9017009,MN0307,30.000000000000000,WEST 125 STREET
